id,school_id,student_id,class_id,date,status,reason_code,marked_by,marked_at,created_at,updated_at,client_request_id
ATT#SCH02#SCH02-S033#2026-05-22,SCH02,SCH02-S033,SCH02-FORM3EAST,2026-05-22,ABSENT,,TEACHER_APP,2026-05-22T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S033#2026-05-22
ATT#SCH02#SCH02-S034#2026-06-11,SCH02,SCH02-S034,SCH02-FORM3EAST,2026-06-11,PRESENT,,TEACHER_APP,2026-06-11T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S034#2026-06-11
ATT#SCH01#SCH01-S030#2026-05-28,SCH01,SCH01-S030,SCH01-FORM2NORTH,2026-05-28,ABSENT,,TEACHER_APP,2026-05-28T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH01#SCH01-S030#2026-05-28
ATT#SCH03#SCH03-S033#2026-07-09,SCH03,SCH03-S033,SCH03-FORM1WEST,2026-07-09,PRESENT,,TEACHER_APP,2026-07-09T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S033#2026-07-09
ATT#SCH04#SCH04-S009#2026-05-11,SCH04,SCH04-S009,SCH04-FORM4SOUTH,2026-05-11,PRESENT,,TEACHER_APP,2026-05-11T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S009#2026-05-11
ATT#SCH03#SCH03-S015#2026-06-04,SCH03,SCH03-S015,SCH03-FORM1WEST,2026-06-04,PRESENT,,TEACHER_APP,2026-06-04T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S015#2026-06-04
ATT#SCH04#SCH04-S006#2026-06-19,SCH04,SCH04-S006,SCH04-FORM4SOUTH,2026-06-19,LATE,,TEACHER_APP,2026-06-19T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S006#2026-06-19
ATT#SCH02#SCH02-S023#2026-05-29,SCH02,SCH02-S023,SCH02-FORM3EAST,2026-05-29,ABSENT,,TEACHER_APP,2026-05-29T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S023#2026-05-29
ATT#SCH02#SCH02-S023#2026-06-24,SCH02,SCH02-S023,SCH02-FORM3EAST,2026-06-24,PRESENT,,TEACHER_APP,2026-06-24T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S023#2026-06-24
ATT#SCH02#SCH02-S015#2026-05-22,SCH02,SCH02-S015,SCH02-FORM3EAST,2026-05-22,PRESENT,,TEACHER_APP,2026-05-22T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S015#2026-05-22
ATT#SCH03#SCH03-S002#2026-05-15,SCH03,SCH03-S002,SCH03-FORM1WEST,2026-05-15,PRESENT,,TEACHER_APP,2026-05-15T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S002#2026-05-15
ATT#SCH05#SCH05-S002#2026-05-22,SCH05,SCH05-S002,SCH05-FORM2CENTRAL,2026-05-22,PRESENT,,TEACHER_APP,2026-05-22T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S002#2026-05-22
ATT#SCH05#SCH05-S032#2026-06-26,SCH05,SCH05-S032,SCH05-FORM2CENTRAL,2026-06-26,LATE,,TEACHER_APP,2026-06-26T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S032#2026-06-26
ATT#SCH03#SCH03-S018#2026-07-10,SCH03,SCH03-S018,SCH03-FORM1WEST,2026-07-10,ABSENT,,TEACHER_APP,2026-07-10T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S018#2026-07-10
ATT#SCH02#SCH02-S018#2026-06-15,SCH02,SCH02-S018,SCH02-FORM3EAST,2026-06-15,PRESENT,,TEACHER_APP,2026-06-15T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S018#2026-06-15
ATT#SCH05#SCH05-S018#2026-07-08,SCH05,SCH05-S018,SCH05-FORM2CENTRAL,2026-07-08,PRESENT,,TEACHER_APP,2026-07-08T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S018#2026-07-08
ATT#SCH04#SCH04-S024#2026-05-27,SCH04,SCH04-S024,SCH04-FORM4SOUTH,2026-05-27,PRESENT,,TEACHER_APP,2026-05-27T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S024#2026-05-27
ATT#SCH03#SCH03-S008#2026-06-26,SCH03,SCH03-S008,SCH03-FORM1WEST,2026-06-26,PRESENT,,TEACHER_APP,2026-06-26T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S008#2026-06-26
ATT#SCH01#SCH01-S035#2026-06-05,SCH01,SCH01-S035,SCH01-FORM2NORTH,2026-06-05,ABSENT,,TEACHER_APP,2026-06-05T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH01#SCH01-S035#2026-06-05
ATT#SCH05#SCH05-S006#2026-07-09,SCH05,SCH05-S006,SCH05-FORM2CENTRAL,2026-07-09,PRESENT,,TEACHER_APP,2026-07-09T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S006#2026-07-09
ATT#SCH01#SCH01-S018#2026-06-25,SCH01,SCH01-S018,SCH01-FORM2NORTH,2026-06-25,PRESENT,,TEACHER_APP,2026-06-25T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH01#SCH01-S018#2026-06-25
ATT#SCH05#SCH05-S031#2026-06-23,SCH05,SCH05-S031,SCH05-FORM2CENTRAL,2026-06-23,ABSENT,,TEACHER_APP,2026-06-23T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S031#2026-06-23
ATT#SCH05#SCH05-S017#2026-06-19,SCH05,SCH05-S017,SCH05-FORM2CENTRAL,2026-06-19,PRESENT,,TEACHER_APP,2026-06-19T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S017#2026-06-19
ATT#SCH02#SCH02-S032#2026-05-13,SCH02,SCH02-S032,SCH02-FORM3EAST,2026-05-13,PRESENT,,TEACHER_APP,2026-05-13T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S032#2026-05-13
ATT#SCH03#SCH03-S011#2026-07-01,SCH03,SCH03-S011,SCH03-FORM1WEST,2026-07-01,PRESENT,,TEACHER_APP,2026-07-01T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S011#2026-07-01
ATT#SCH02#SCH02-S001#2026-05-27,SCH02,SCH02-S001,SCH02-FORM3EAST,2026-05-27,PRESENT,,TEACHER_APP,2026-05-27T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S001#2026-05-27
ATT#SCH03#SCH03-S034#2026-05-06,SCH03,SCH03-S034,SCH03-FORM1WEST,2026-05-06,PRESENT,,TEACHER_APP,2026-05-06T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S034#2026-05-06
ATT#SCH05#SCH05-S016#2026-07-08,SCH05,SCH05-S016,SCH05-FORM2CENTRAL,2026-07-08,PRESENT,,TEACHER_APP,2026-07-08T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S016#2026-07-08
ATT#SCH03#SCH03-S016#2026-05-14,SCH03,SCH03-S016,SCH03-FORM1WEST,2026-05-14,PRESENT,,TEACHER_APP,2026-05-14T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S016#2026-05-14
ATT#SCH05#SCH05-S026#2026-05-19,SCH05,SCH05-S026,SCH05-FORM2CENTRAL,2026-05-19,PRESENT,,TEACHER_APP,2026-05-19T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S026#2026-05-19
ATT#SCH02#SCH02-S005#2026-05-12,SCH02,SCH02-S005,SCH02-FORM3EAST,2026-05-12,PRESENT,,TEACHER_APP,2026-05-12T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S005#2026-05-12
ATT#SCH02#SCH02-S013#2026-06-16,SCH02,SCH02-S013,SCH02-FORM3EAST,2026-06-16,PRESENT,,TEACHER_APP,2026-06-16T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S013#2026-06-16
ATT#SCH04#SCH04-S025#2026-07-07,SCH04,SCH04-S025,SCH04-FORM4SOUTH,2026-07-07,PRESENT,,TEACHER_APP,2026-07-07T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S025#2026-07-07
ATT#SCH04#SCH04-S025#2026-07-03,SCH04,SCH04-S025,SCH04-FORM4SOUTH,2026-07-03,PRESENT,,TEACHER_APP,2026-07-03T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S025#2026-07-03
ATT#SCH03#SCH03-S037#2026-06-26,SCH03,SCH03-S037,SCH03-FORM1WEST,2026-06-26,PRESENT,,TEACHER_APP,2026-06-26T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S037#2026-06-26
ATT#SCH04#SCH04-S006#2026-06-04,SCH04,SCH04-S006,SCH04-FORM4SOUTH,2026-06-04,PRESENT,,TEACHER_APP,2026-06-04T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S006#2026-06-04
ATT#SCH02#SCH02-S001#2026-06-16,SCH02,SCH02-S001,SCH02-FORM3EAST,2026-06-16,PRESENT,,TEACHER_APP,2026-06-16T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S001#2026-06-16
ATT#SCH01#SCH01-S016#2026-06-17,SCH01,SCH01-S016,SCH01-FORM2NORTH,2026-06-17,PRESENT,,TEACHER_APP,2026-06-17T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH01#SCH01-S016#2026-06-17
ATT#SCH02#SCH02-S002#2026-07-02,SCH02,SCH02-S002,SCH02-FORM3EAST,2026-07-02,PRESENT,,TEACHER_APP,2026-07-02T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S002#2026-07-02
ATT#SCH01#SCH01-S028#2026-05-29,SCH01,SCH01-S028,SCH01-FORM2NORTH,2026-05-29,PRESENT,,TEACHER_APP,2026-05-29T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH01#SCH01-S028#2026-05-29
ATT#SCH04#SCH04-S023#2026-07-03,SCH04,SCH04-S023,SCH04-FORM4SOUTH,2026-07-03,PRESENT,,TEACHER_APP,2026-07-03T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S023#2026-07-03
ATT#SCH03#SCH03-S004#2026-06-03,SCH03,SCH03-S004,SCH03-FORM1WEST,2026-06-03,ABSENT,,TEACHER_APP,2026-06-03T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S004#2026-06-03
ATT#SCH01#SCH01-S034#2026-06-23,SCH01,SCH01-S034,SCH01-FORM2NORTH,2026-06-23,PRESENT,,TEACHER_APP,2026-06-23T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH01#SCH01-S034#2026-06-23
ATT#SCH04#SCH04-S021#2026-05-05,SCH04,SCH04-S021,SCH04-FORM4SOUTH,2026-05-05,PRESENT,,TEACHER_APP,2026-05-05T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S021#2026-05-05
ATT#SCH03#SCH03-S010#2026-06-22,SCH03,SCH03-S010,SCH03-FORM1WEST,2026-06-22,PRESENT,,TEACHER_APP,2026-06-22T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S010#2026-06-22
ATT#SCH03#SCH03-S015#2026-05-29,SCH03,SCH03-S015,SCH03-FORM1WEST,2026-05-29,PRESENT,,TEACHER_APP,2026-05-29T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S015#2026-05-29
ATT#SCH01#SCH01-S034#2026-06-22,SCH01,SCH01-S034,SCH01-FORM2NORTH,2026-06-22,PRESENT,,TEACHER_APP,2026-06-22T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH01#SCH01-S034#2026-06-22
ATT#SCH01#SCH01-S033#2026-05-19,SCH01,SCH01-S033,SCH01-FORM2NORTH,2026-05-19,LATE,,TEACHER_APP,2026-05-19T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH01#SCH01-S033#2026-05-19
ATT#SCH01#SCH01-S028#2026-07-02,SCH01,SCH01-S028,SCH01-FORM2NORTH,2026-07-02,PRESENT,,TEACHER_APP,2026-07-02T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH01#SCH01-S028#2026-07-02
ATT#SCH05#SCH05-S029#2026-07-09,SCH05,SCH05-S029,SCH05-FORM2CENTRAL,2026-07-09,PRESENT,,TEACHER_APP,2026-07-09T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S029#2026-07-09
ATT#SCH01#SCH01-S029#2026-07-09,SCH01,SCH01-S029,SCH01-FORM2NORTH,2026-07-09,PRESENT,,TEACHER_APP,2026-07-09T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH01#SCH01-S029#2026-07-09
ATT#SCH02#SCH02-S001#2026-07-03,SCH02,SCH02-S001,SCH02-FORM3EAST,2026-07-03,PRESENT,,TEACHER_APP,2026-07-03T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S001#2026-07-03
ATT#SCH04#SCH04-S006#2026-05-27,SCH04,SCH04-S006,SCH04-FORM4SOUTH,2026-05-27,PRESENT,,TEACHER_APP,2026-05-27T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S006#2026-05-27
ATT#SCH02#SCH02-S002#2026-06-24,SCH02,SCH02-S002,SCH02-FORM3EAST,2026-06-24,PRESENT,,TEACHER_APP,2026-06-24T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S002#2026-06-24
ATT#SCH03#SCH03-S025#2026-05-19,SCH03,SCH03-S025,SCH03-FORM1WEST,2026-05-19,PRESENT,,TEACHER_APP,2026-05-19T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S025#2026-05-19
ATT#SCH05#SCH05-S007#2026-05-20,SCH05,SCH05-S007,SCH05-FORM2CENTRAL,2026-05-20,ABSENT,,TEACHER_APP,2026-05-20T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S007#2026-05-20
ATT#SCH04#SCH04-S020#2026-05-29,SCH04,SCH04-S020,SCH04-FORM4SOUTH,2026-05-29,PRESENT,,TEACHER_APP,2026-05-29T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S020#2026-05-29
ATT#SCH05#SCH05-S006#2026-06-30,SCH05,SCH05-S006,SCH05-FORM2CENTRAL,2026-06-30,PRESENT,,TEACHER_APP,2026-06-30T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S006#2026-06-30
ATT#SCH05#SCH05-S010#2026-07-02,SCH05,SCH05-S010,SCH05-FORM2CENTRAL,2026-07-02,PRESENT,,TEACHER_APP,2026-07-02T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S010#2026-07-02
ATT#SCH04#SCH04-S002#2026-07-10,SCH04,SCH04-S002,SCH04-FORM4SOUTH,2026-07-10,PRESENT,,TEACHER_APP,2026-07-10T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S002#2026-07-10
ATT#SCH05#SCH05-S004#2026-07-02,SCH05,SCH05-S004,SCH05-FORM2CENTRAL,2026-07-02,PRESENT,,TEACHER_APP,2026-07-02T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S004#2026-07-02
ATT#SCH05#SCH05-S036#2026-05-11,SCH05,SCH05-S036,SCH05-FORM2CENTRAL,2026-05-11,PRESENT,,TEACHER_APP,2026-05-11T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S036#2026-05-11
ATT#SCH03#SCH03-S013#2026-06-17,SCH03,SCH03-S013,SCH03-FORM1WEST,2026-06-17,LATE,,TEACHER_APP,2026-06-17T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S013#2026-06-17
ATT#SCH01#SCH01-S023#2026-07-01,SCH01,SCH01-S023,SCH01-FORM2NORTH,2026-07-01,PRESENT,,TEACHER_APP,2026-07-01T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH01#SCH01-S023#2026-07-01
ATT#SCH01#SCH01-S033#2026-05-28,SCH01,SCH01-S033,SCH01-FORM2NORTH,2026-05-28,PRESENT,,TEACHER_APP,2026-05-28T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH01#SCH01-S033#2026-05-28
ATT#SCH05#SCH05-S023#2026-06-16,SCH05,SCH05-S023,SCH05-FORM2CENTRAL,2026-06-16,PRESENT,,TEACHER_APP,2026-06-16T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S023#2026-06-16
ATT#SCH03#SCH03-S001#2026-06-02,SCH03,SCH03-S001,SCH03-FORM1WEST,2026-06-02,PRESENT,,TEACHER_APP,2026-06-02T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S001#2026-06-02
ATT#SCH02#SCH02-S019#2026-06-17,SCH02,SCH02-S019,SCH02-FORM3EAST,2026-06-17,PRESENT,,TEACHER_APP,2026-06-17T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S019#2026-06-17
ATT#SCH03#SCH03-S006#2026-07-10,SCH03,SCH03-S006,SCH03-FORM1WEST,2026-07-10,PRESENT,,TEACHER_APP,2026-07-10T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S006#2026-07-10
ATT#SCH02#SCH02-S022#2026-06-23,SCH02,SCH02-S022,SCH02-FORM3EAST,2026-06-23,PRESENT,,TEACHER_APP,2026-06-23T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S022#2026-06-23
ATT#SCH04#SCH04-S026#2026-05-12,SCH04,SCH04-S026,SCH04-FORM4SOUTH,2026-05-12,PRESENT,,TEACHER_APP,2026-05-12T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S026#2026-05-12
ATT#SCH04#SCH04-S021#2026-07-10,SCH04,SCH04-S021,SCH04-FORM4SOUTH,2026-07-10,PRESENT,,TEACHER_APP,2026-07-10T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S021#2026-07-10
ATT#SCH01#SCH01-S019#2026-06-04,SCH01,SCH01-S019,SCH01-FORM2NORTH,2026-06-04,PRESENT,,TEACHER_APP,2026-06-04T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH01#SCH01-S019#2026-06-04
ATT#SCH02#SCH02-S016#2026-05-21,SCH02,SCH02-S016,SCH02-FORM3EAST,2026-05-21,PRESENT,,TEACHER_APP,2026-05-21T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S016#2026-05-21
ATT#SCH04#SCH04-S014#2026-06-16,SCH04,SCH04-S014,SCH04-FORM4SOUTH,2026-06-16,PRESENT,,TEACHER_APP,2026-06-16T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S014#2026-06-16
ATT#SCH05#SCH05-S021#2026-06-15,SCH05,SCH05-S021,SCH05-FORM2CENTRAL,2026-06-15,PRESENT,,TEACHER_APP,2026-06-15T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S021#2026-06-15
ATT#SCH04#SCH04-S021#2026-06-16,SCH04,SCH04-S021,SCH04-FORM4SOUTH,2026-06-16,PRESENT,,TEACHER_APP,2026-06-16T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S021#2026-06-16
ATT#SCH02#SCH02-S031#2026-05-29,SCH02,SCH02-S031,SCH02-FORM3EAST,2026-05-29,PRESENT,,TEACHER_APP,2026-05-29T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S031#2026-05-29
ATT#SCH01#SCH01-S006#2026-05-20,SCH01,SCH01-S006,SCH01-FORM2NORTH,2026-05-20,PRESENT,,TEACHER_APP,2026-05-20T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH01#SCH01-S006#2026-05-20
ATT#SCH03#SCH03-S024#2026-05-06,SCH03,SCH03-S024,SCH03-FORM1WEST,2026-05-06,PRESENT,,TEACHER_APP,2026-05-06T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S024#2026-05-06
ATT#SCH03#SCH03-S037#2026-07-06,SCH03,SCH03-S037,SCH03-FORM1WEST,2026-07-06,PRESENT,,TEACHER_APP,2026-07-06T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S037#2026-07-06
ATT#SCH04#SCH04-S022#2026-07-08,SCH04,SCH04-S022,SCH04-FORM4SOUTH,2026-07-08,PRESENT,,TEACHER_APP,2026-07-08T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S022#2026-07-08
ATT#SCH03#SCH03-S025#2026-06-01,SCH03,SCH03-S025,SCH03-FORM1WEST,2026-06-01,PRESENT,,TEACHER_APP,2026-06-01T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S025#2026-06-01
ATT#SCH04#SCH04-S018#2026-05-22,SCH04,SCH04-S018,SCH04-FORM4SOUTH,2026-05-22,PRESENT,,TEACHER_APP,2026-05-22T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S018#2026-05-22
ATT#SCH03#SCH03-S019#2026-06-10,SCH03,SCH03-S019,SCH03-FORM1WEST,2026-06-10,PRESENT,,TEACHER_APP,2026-06-10T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S019#2026-06-10
ATT#SCH02#SCH02-S023#2026-06-02,SCH02,SCH02-S023,SCH02-FORM3EAST,2026-06-02,PRESENT,,TEACHER_APP,2026-06-02T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S023#2026-06-02
ATT#SCH02#SCH02-S015#2026-06-22,SCH02,SCH02-S015,SCH02-FORM3EAST,2026-06-22,PRESENT,,TEACHER_APP,2026-06-22T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH02#SCH02-S015#2026-06-22
ATT#SCH04#SCH04-S003#2026-07-02,SCH04,SCH04-S003,SCH04-FORM4SOUTH,2026-07-02,PRESENT,,TEACHER_APP,2026-07-02T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S003#2026-07-02
ATT#SCH04#SCH04-S001#2026-07-02,SCH04,SCH04-S001,SCH04-FORM4SOUTH,2026-07-02,PRESENT,,TEACHER_APP,2026-07-02T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S001#2026-07-02
ATT#SCH05#SCH05-S040#2026-07-03,SCH05,SCH05-S040,SCH05-FORM2CENTRAL,2026-07-03,PRESENT,,TEACHER_APP,2026-07-03T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH05#SCH05-S040#2026-07-03
ATT#SCH01#SCH01-S030#2026-06-22,SCH01,SCH01-S030,SCH01-FORM2NORTH,2026-06-22,LATE,,TEACHER_APP,2026-06-22T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH01#SCH01-S030#2026-06-22
ATT#SCH03#SCH03-S038#2026-06-03,SCH03,SCH03-S038,SCH03-FORM1WEST,2026-06-03,PRESENT,,TEACHER_APP,2026-06-03T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S038#2026-06-03
ATT#SCH04#SCH04-S001#2026-06-26,SCH04,SCH04-S001,SCH04-FORM4SOUTH,2026-06-26,PRESENT,,TEACHER_APP,2026-06-26T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH04#SCH04-S001#2026-06-26
ATT#SCH03#SCH03-S007#2026-05-13,SCH03,SCH03-S007,SCH03-FORM1WEST,2026-05-13,PRESENT,,TEACHER_APP,2026-05-13T08:00:00Z,2026-09-19T16:41:32.459Z,2026-09-19T16:41:32.459Z,ATT#SCH03#SCH03-S007#2026-05-13
